 &SRS
<MetaDataAtStart>
mode=assessment
noise=True
diff=True
multiple=True
features=7
issid=py16jo
</MetaDataAtStart>
&END
Magnetic Field (A/M)	4.00GHz	4.25GHz	4.50GHz	4.75GHz	5.00GHz	5.25GHz	5.50GHz	5.75GHz	6.00GHz	6.25GHz	6.50GHz	6.75GHz	7.00GHz	7.25GHz	7.50GHz	7.75GHz	8.00GHz	8.25GHz	8.50GHz	8.75GHz	9.00GHz	9.25GHz	9.50GHz	9.75GHz	10.00GHz	10.25GHz	10.50GHz	10.75GHz	11.00GHz	11.25GHz	11.50GHz	11.75GHz	12.00GHz	12.25GHz	12.50GHz	12.75GHz	13.00GHz	13.25GHz	13.50GHz	13.75GHz	14.00GHz	14.25GHz	14.50GHz	14.75GHz	15.00GHz	15.25GHz	15.50GHz	15.75GHz	16.00GHz	16.25GHz	16.50GHz	16.75GHz	17.00GHz	17.25GHz	17.50GHz	17.75GHz	18.00GHz	18.25GHz	18.50GHz	18.75GHz	19.00GHz	19.25GHz	19.50GHz	19.75GHz	20.00GHz	20.25GHz	20.50GHz	20.75GHz	21.00GHz	21.25GHz	21.50GHz	21.75GHz	22.00GHz	22.25GHz	22.50GHz	22.75GHz	23.00GHz	23.25GHz	23.50GHz	23.75GHz	24.00GHz	24.25GHz	24.50GHz	24.75GHz	25.00GHz	25.25GHz	25.50GHz	25.75GHz	26.00GHz	26.25GHz	26.50GHz	26.75GHz	27.00GHz	27.25GHz	27.50GHz	27.75GHz	28.00GHz	28.25GHz	28.50GHz	28.75GHz	29.00GHz	29.25GHz	29.50GHz	29.75GHz	30.00GHz	30.25GHz	30.50GHz	30.75GHz	31.00GHz	31.25GHz	31.50GHz	31.75GHz	32.00GHz	32.25GHz	32.50GHz	32.75GHz	33.00GHz	33.25GHz	33.50GHz	33.75GHz	34.00GHz	34.25GHz	34.50GHz	34.75GHz	35.00GHz
82760.5704078	-3.59280121536e-06	-2.70255392715e-05	-7.71338686376e-06	-4.57470579533e-06	-1.58590876809e-05	-1.72496704146e-05	-1.26651124299e-05	-8.25230207302e-06	7.93271893554e-06	-1.59194350833e-05	-1.85019551999e-05	-3.55833808235e-05	-4.13630312963e-05	-4.1605005949e-05	-5.70759131363e-05	-6.87118859287e-05	-9.14332059488e-05	-0.000146594755228	-0.000213688662705	-0.000332755459543	-0.000475410025815	-0.000818192746799	-0.00146824417714	-0.00252432951527	-0.00249130249764	0.00120210732341	0.00264054132109	0.0017294556271	0.000941670975209	0.000545754704453	0.000306677520091	0.000216873663376	0.000137116310907	7.97420071374e-05	8.13841311509e-05	4.0883037473e-05	5.14211140322e-05	2.43826848472e-05	3.8118394213e-05	2.73758640015e-05	1.31996252233e-05	1.32443854384e-05	1.27576234424e-05	1.99159402192e-05	9.64153680025e-06	-6.30276943199e-06	1.70824690142e-05	-9.76422351848e-06	6.45500098123e-06	-1.15511008221e-05	7.90572363587e-06	-6.73329632632e-06	9.00704081027e-06	1.06164738382e-05	-5.49373865388e-06	5.85152964839e-06	3.73251953298e-06	-4.01389954425e-06	-1.43209420435e-06	9.80773986343e-06	1.1474515292e-05	7.47861288755e-06	-1.45759721404e-05	-1.4362720422e-05	-7.73678159247e-06	-6.77855788427e-06	1.33468943077e-05	3.42610696631e-06	7.48172047441e-06	9.2014213836e-06	1.38398401599e-05	-8.89237582949e-06	9.66597146973e-06	-6.49174475631e-06	7.71401111563e-06	1.02626121257e-05	5.41644585886e-06	4.98991968807e-06	8.67578904556e-07	5.85460036588e-06	1.10440788612e-05	-2.66323161397e-07	1.12370989464e-05	-1.7096671669e-05	-5.82879526829e-06	2.63804334077e-06	1.35638479379e-05	3.89642096659e-06	-1.71009750072e-05	-2.00060146219e-06	7.84300089332e-07	-1.53966795509e-05	-9.0985856388e-06	7.36957722022e-06	-3.68548720499e-06	-5.48276404971e-06	-4.7843231888e-06	3.30616459394e-06	1.84528431595e-05	4.03120530269e-06	2.77644243233e-06	-1.68982113125e-05	1.22522679671e-05	1.13928534143e-06	-3.4596680432e-06	-5.94862315432e-06	1.46859933755e-05	8.66837377449e-06	1.62327988946e-05	-6.46497217428e-06	7.18073874307e-06	1.74131067087e-05	9.79221183911e-06	5.02524454613e-06	2.24701222078e-06	-1.27579687019e-05	-8.84997095866e-06	9.88463305498e-06	-6.58540021037e-06	1.01014209711e-05	2.49019727103e-06	-1.4006384471e-05	2.00539787479e-05	-2.53350428763e-06	2.58676686201e-06
84352.1198387	-2.07055591748e-05	-4.95168115068e-06	-7.48021265168e-06	-1.60721112296e-05	-9.5239736822e-06	-1.5774665819e-05	-1.50795344895e-05	1.85944004368e-05	-3.44949295132e-06	-2.91882528578e-05	-3.50904105701e-05	-2.53079231419e-05	-1.78854395463e-05	-4.84955003317e-05	-5.2146860652e-05	-5.53250207064e-05	-7.90142662174e-05	-0.000124914305751	-0.000170627634308	-0.000253420721967	-0.0003875417605	-0.000631768785356	-0.00113191786674	-0.00202286182847	-0.00284887884643	-0.000504966543732	0.0025783397191	0.00209686491859	0.00117755080613	0.000633589116444	0.000377533203293	0.000229958745304	0.00016465887209	0.000114203829623	7.3885242719e-05	5.2761255982e-05	3.78186500879e-05	3.86547358089e-05	1.44680010401e-05	3.2506371955e-05	1.30992575333e-05	2.46762887162e-05	2.12436062225e-05	1.13082694914e-05	1.1916512278e-05	1.52010067406e-05	2.10844707099e-05	1.42628498287e-06	4.29510043363e-06	-1.003937381e-05	-5.82157534799e-06	-3.36540698753e-06	1.33649821523e-05	1.0271198752e-05	-9.89227677717e-06	2.20736611436e-05	-1.37417705283e-05	-8.59785059043e-06	2.39225916698e-06	-3.13540084398e-06	3.85754188203e-06	-2.53822771259e-06	1.98473871232e-05	-6.79523961345e-06	-3.51385224371e-06	2.43052348344e-05	3.88393751469e-07	1.02472248598e-06	-2.76086054661e-06	7.36175202553e-06	-2.77168769219e-06	-3.17014397049e-06	7.73443884351e-06	9.78379618661e-06	-2.2829601663e-06	3.17714615501e-06	1.81129335583e-05	3.28414065389e-06	2.97514069971e-06	-1.51062458621e-05	1.53378441038e-05	-7.05500287486e-06	5.47623836838e-06	-3.42729538776e-06	-4.4761119176e-06	-1.15139020814e-05	-9.66053087213e-06	2.92790839565e-06	1.05608719277e-05	8.3437402601e-06	9.53234805657e-07	-2.29302230091e-06	-3.85492205688e-07	3.97133527994e-06	5.57785746839e-06	5.15318086546e-06	4.9997286008e-06	-4.65882305068e-06	-6.49243409794e-06	6.85318195686e-06	1.83213886304e-05	-2.10856541669e-05	-8.49477669171e-06	-1.21675394419e-07	-1.81242503652e-05	-1.4115975378e-05	1.03932269228e-05	1.94130876585e-05	-4.13195691445e-06	-1.19734423455e-06	-3.75417130245e-07	1.42999084596e-05	-2.81383395539e-06	3.31492957973e-06	-8.66050164427e-07	-5.66063894927e-06	1.15739363573e-05	5.32868771978e-06	1.49943532324e-05	7.98843661498e-06	-1.26296708547e-05	-9.90932420245e-06	-5.64825339185e-06	6.20756144189e-07	-8.50452560384e-06
85943.6692696	-1.09741209879e-05	2.47678122971e-06	-1.56936703782e-05	-1.69119583683e-05	-2.48173931874e-05	-1.01446877352e-06	-1.13936483965e-05	-2.07659115196e-05	-8.37164056339e-06	-9.374044001e-06	-8.13123674707e-06	-2.53490157024e-05	-2.9070546205e-05	-2.60463142392e-05	-4.45632610394e-05	-4.11300847311e-05	-8.08643911886e-05	-0.00011312872984	-0.000144097907658	-0.000202267670525	-0.000326729467641	-0.000500660720008	-0.000886371211608	-0.00160426011954	-0.00263830946598	-0.00196559413809	0.00177853169972	0.00247815438233	0.00147608325965	0.000844679721475	0.000469224330332	0.000279902106613	0.000182366228577	0.000116741337337	9.17401867495e-05	7.79853597225e-05	5.55456426694e-05	4.07400071612e-05	4.38748566068e-05	3.06758367151e-05	2.30753917872e-05	1.79256362709e-05	6.44259220418e-06	2.23764959495e-05	7.12384906504e-06	1.92319005838e-05	6.27921578428e-07	-7.74317364889e-06	2.51081054602e-06	1.89609258453e-05	3.3529049742e-06	-5.50801156152e-06	-2.6008047876e-05	-7.21274430845e-06	1.46275685526e-05	-4.27921802759e-06	5.19200159463e-06	-8.85432534677e-06	3.16352363681e-06	-5.05356244316e-06	1.19050934812e-05	6.24582975647e-06	-2.30287458218e-06	-2.13568386565e-07	2.75573074008e-06	1.20855514981e-05	2.0340439439e-06	7.94690431673e-06	8.73092302086e-06	1.16400137339e-05	7.52818782316e-06	6.39491663193e-06	-1.35106618984e-05	1.96749551141e-05	-1.0880402426e-05	1.5119100979e-05	1.76430267298e-06	-8.7050808603e-06	-2.65412893172e-07	-2.97064112376e-06	1.52892902489e-05	-1.59269671754e-05	-8.40395274818e-07	1.97821058697e-05	-8.41522401838e-06	-2.01474447783e-05	8.97299952041e-06	-6.52597669124e-06	2.20168924183e-05	-1.72834540696e-05	7.49100800554e-06	1.14835788593e-05	1.9346804858e-05	-2.18489817946e-05	-2.64325834112e-06	-1.31855031542e-05	-9.78037735992e-06	1.32974437816e-05	-1.04473656135e-06	-9.85598300903e-06	-1.18569626745e-05	1.82841610889e-05	1.05677237264e-05	9.285802525e-06	-5.44923703742e-06	6.49147337499e-06	1.44120082766e-05	1.7970073431e-06	3.39771210017e-06	1.56395305238e-06	4.71075613106e-06	1.06403684932e-06	1.26170227836e-06	7.07007453493e-06	-1.7656230666e-05	7.78008753571e-06	-4.26327419573e-06	-9.61018498111e-06	3.82235406227e-06	-6.37602869013e-06	4.8320398913e-08	1.78123619604e-05	1.27972394447e-05	1.40708406793e-05	7.54831743802e-06
87535.2187005	-3.61487774457e-06	-1.79002840482e-05	1.52699458679e-05	1.70315966249e-06	-8.6926101551e-06	1.55484292842e-06	-1.58392064072e-05	1.21432841559e-06	-1.36135142076e-05	-1.19984679112e-05	-1.16109262776e-05	-2.08205648072e-05	-3.28551394848e-05	-3.28219543729e-05	-2.24133957249e-05	-5.2639920322e-05	-5.65859644653e-05	-8.3518830707e-05	-0.000108849345268	-0.000186541057854	-0.000246002301611	-0.000404857361915	-0.000695185006464	-0.00124093865466	-0.00220004100102	-0.00266007612919	0.0003485506547	0.00259956882217	0.00186771210767	0.00103018823324	0.000574807473824	0.00035099604782	0.000216042041061	0.000137602516972	9.37270703488e-05	8.15163237338e-05	4.29698273203e-05	4.938147566e-05	3.65602044373e-05	3.03462005964e-05	2.21700349997e-05	1.18489019097e-05	-1.53694622644e-05	1.24361999517e-05	1.17578191966e-05	3.32039703402e-06	8.71990025165e-06	1.18903819567e-05	5.05793799066e-06	-8.11473542734e-07	6.02640337474e-06	2.72925492323e-06	9.28157925063e-06	-1.82443918386e-05	6.25198068682e-06	-2.18975037367e-06	-1.32871295184e-05	1.48464124978e-05	-2.17449878578e-05	2.59746559209e-06	-5.96691934375e-06	-3.55828492418e-06	-1.49746345687e-05	-2.41582118814e-06	-4.38628207907e-06	-6.69458825783e-06	-3.72730124411e-06	2.22348260905e-06	-3.37413027683e-06	-8.79504864734e-06	-8.30851018403e-09	1.02004520226e-05	-1.1354150337e-05	5.46253546221e-06	1.7333124343e-06	-1.15904450719e-05	-4.54154814051e-06	-1.48943005146e-06	-9.84796316793e-06	-1.32278281574e-05	9.05845525438e-06	6.58188764355e-06	1.42912629577e-05	-9.24063452345e-07	-1.10040987258e-05	-8.62649299647e-06	3.07968316575e-07	-1.3091543698e-05	6.3204735665e-07	-3.3131453291e-06	-1.0861997967e-05	-2.12469807052e-06	-3.65927267597e-06	-6.00872991348e-06	-6.48259348049e-07	-3.63773786325e-06	1.21035486231e-05	3.63286873067e-06	-1.96054968738e-07	1.56451851072e-05	1.0792371781e-06	-8.41003888191e-06	2.45083261539e-06	6.50296492328e-06	-1.80326931539e-05	-1.88521817687e-05	1.08045562158e-05	3.428060274e-06	-7.08913833515e-07	-4.00646355196e-06	1.6662483336e-05	-2.60669891338e-06	-5.20602065598e-06	-1.52272598602e-05	1.32748138492e-05	-1.64519244232e-06	3.48759408219e-06	5.42269771771e-06	-6.51128876643e-06	-1.16258886981e-05	1.43211248405e-05	-1.10549639816e-05	-4.67471725712e-06	1.88841488916e-05	2.56031995665e-05
89126.7681315	-3.1953819667e-06	-2.30182771205e-05	-8.71039423745e-06	-2.6904595434e-06	4.40401020845e-06	-1.05444570743e-05	1.41066611927e-05	-5.13178123297e-06	-4.56337823799e-06	-1.02527907798e-05	-1.6002405395e-05	-1.50659985644e-05	-1.94920485559e-05	-1.95690571405e-05	-5.4955884662e-05	-4.49532352594e-05	-7.25504699776e-05	-6.5975567799e-05	-8.99996026408e-05	-0.000139691187228	-0.000228759195575	-0.000321399365268	-0.000545861470782	-0.00099473960612	-0.00176368947697	-0.00270755149146	-0.00126599850898	0.00221338140298	0.00221870598485	0.00130289271725	0.000697699154936	0.000416401559366	0.000256544257335	0.000175051406949	9.74995204693e-05	7.46687797418e-05	6.83242736225e-05	4.64214757327e-05	3.33135622756e-05	2.14667929164e-05	3.17401419159e-05	5.30696894983e-06	2.27752477739e-05	2.21433555925e-05	2.00063628897e-05	1.06334666683e-05	7.54819057967e-06	9.34123432827e-07	1.60547319561e-05	2.19809310161e-05	-1.3663715618e-05	-7.68539353862e-06	-4.140033181e-06	1.31978963495e-05	5.54353967666e-06	8.52440938915e-07	-8.22808580693e-06	2.11985721259e-06	7.54486259247e-06	8.81220709795e-06	2.78100571379e-06	-1.38133715997e-05	-7.50765964366e-06	9.10011779419e-06	1.72570781859e-05	-1.30707811099e-05	2.02742918553e-05	1.01977695441e-06	-1.96982511748e-06	-3.74544087843e-06	2.36012773291e-06	-6.09598565428e-06	7.50545941165e-06	-1.58549595422e-05	1.8334406059e-05	1.0349464433e-05	-6.94357450369e-06	-9.55110134298e-06	-4.24565479667e-06	-7.38251780242e-06	1.12248669887e-05	2.59235791617e-06	-9.83137335396e-07	3.38972066901e-07	1.21426085518e-05	-1.63750501873e-06	-6.43549124828e-06	-1.23513972287e-05	-4.24634001268e-06	2.56426662128e-06	-6.38018721864e-06	7.22541695334e-07	7.6827267414e-06	-5.81096058749e-06	-1.29829615651e-05	1.20539474287e-06	-8.03650158731e-06	-2.90735520933e-06	9.26399445003e-07	-6.81354410348e-06	9.07827588361e-06	6.9151331574e-06	7.47716127575e-06	1.39694472011e-05	-1.0869172142e-05	1.26840267684e-05	-7.60277879349e-06	-2.3392121773e-06	-1.06110358929e-05	-1.77912143267e-05	9.92972784026e-07	2.57521539589e-06	-2.67996405668e-05	7.84116832242e-06	-1.72875060561e-06	-1.6517824408e-06	-9.19004359248e-07	1.64083640952e-05	5.85484056016e-06	-9.18013674102e-06	-2.61750646003e-07	2.29716106298e-05	-5.32159563563e-06	7.61650008619e-06	1.17609587297e-05
90718.3175624	-8.5258232766e-06	-4.4284960994e-06	-2.01890935874e-05	2.37008964469e-06	1.72087317481e-06	-1.60120637718e-05	-1.22152909468e-06	-1.61936620714e-05	-1.81607351556e-05	9.17411208016e-06	-1.08638658426e-05	-1.02879138004e-05	-1.47485144509e-05	-3.34995437219e-05	-4.62775604427e-05	-3.41159977105e-05	-4.09180276102e-05	-5.2819440614e-05	-6.4506663502e-05	-0.000128698418819	-0.00017473931746	-0.000279850769236	-0.000453259972685	-0.000763064771145	-0.00138999110133	-0.00236749779396	-0.00235101365189	0.00113672761326	0.00251411388116	0.00161174295541	0.000890948653053	0.000504243138419	0.000307204592791	0.000164898837109	0.000152911176062	9.3425833494e-05	7.72172865945e-05	4.46674667654e-05	4.10312822997e-05	3.1546413981e-05	3.41518035799e-05	1.08523903156e-05	9.62805081995e-06	5.67877063113e-06	1.16754505161e-05	1.83335516e-05	-4.28607378837e-06	8.14237370304e-06	-1.82448149593e-05	8.61212335672e-06	1.44974793406e-05	-8.67110362741e-06	5.24755680335e-06	-1.0127255543e-05	1.72921300082e-05	-5.33858708952e-06	5.73672790211e-06	9.29515012803e-07	1.96901937966e-07	6.33295889248e-06	1.42671249188e-05	-3.85326193425e-06	-1.79864571e-06	-1.32445846811e-05	2.2212032978e-05	-6.1863730831e-06	-1.145400316e-05	1.91117290985e-05	8.28327200361e-06	-1.6367777909e-05	1.48028765586e-05	8.15596347801e-06	-8.77340730718e-06	-1.10323364177e-06	-1.37896323097e-05	1.28023839905e-05	-1.46978805335e-05	-1.01558160367e-05	-5.4663119268e-06	3.34510162499e-06	-3.79503880169e-06	-9.72911743514e-07	-4.47350224846e-06	-3.21160780974e-06	3.84285211221e-06	-6.08256043074e-06	1.12188780903e-05	7.89776813984e-06	-3.69167799785e-06	-2.12050501226e-05	4.44465859759e-06	7.79071244219e-07	-4.65990919086e-06	1.6576882596e-05	-2.53556357049e-05	1.59557466405e-05	4.51934087512e-06	6.67735403915e-06	2.18123984078e-05	-4.73074182374e-06	-3.31314855563e-07	4.94389628022e-06	-7.14469238078e-06	1.88227151214e-05	-3.66745946799e-06	9.45765405315e-07	5.58037920171e-06	-6.75983680039e-06	1.32074411069e-05	1.13848757657e-05	7.69620603558e-08	-6.83905283588e-06	-1.22897036702e-05	-2.00184233089e-05	-1.5011768485e-05	-3.21205361968e-06	-3.29849120017e-07	-7.52630583327e-06	1.55737285086e-05	8.46524173259e-06	2.41670302542e-06	2.61788925973e-07	2.11969449308e-05	8.42743540423e-06	6.79567906444e-06
92309.8669933	-5.86866281369e-06	-6.54386144373e-06	-1.4006275807e-05	-1.65848307971e-05	-7.79976564774e-06	1.20327890105e-05	1.60275355823e-06	-7.94110268874e-06	-1.64088678801e-05	6.95083018173e-06	-1.18723346084e-05	-2.94279974528e-05	-2.59689182576e-05	-8.60361702547e-06	-2.63201959901e-05	-3.51533091066e-05	-6.77168252617e-05	-5.96159713882e-05	-8.38734210257e-05	-0.000112294633791	-0.000145459659208	-0.000236777154706	-0.000384347110267	-0.000606001208477	-0.00108129014343	-0.0019312388009	-0.00268162876772	-0.000449083682069	0.00242892158148	0.00199029298777	0.00109868577405	0.000626075512061	0.000354586422032	0.000233392693402	0.000146509408643	0.000114197787026	8.34102395219e-05	5.98439662484e-05	5.49647166013e-05	3.72950939178e-05	4.59751233977e-05	1.41791317092e-05	2.87930341696e-05	2.17169849199e-05	4.39000439213e-06	7.85831480494e-06	-1.31180618646e-06	1.7761913561e-05	9.51441599407e-06	1.10661749666e-05	1.07572786949e-05	-4.6180169189e-07	-4.17462647455e-06	-2.5399319286e-06	8.93967897411e-06	1.09910955516e-05	-9.74819747861e-07	8.13368708536e-06	1.08322784435e-05	1.8460118855e-05	-6.4587348768e-06	-1.72746952211e-06	1.29630726547e-05	-7.71683550357e-06	6.70973307682e-06	1.2670360762e-05	-7.23560839927e-07	5.58460386319e-06	-4.09740116802e-07	-2.20100306417e-05	-2.10505904356e-05	1.25579775982e-05	-5.51485777991e-06	-1.78178389666e-05	7.89811836204e-07	-6.1787748201e-06	-2.23744412524e-05	-2.31887288146e-06	-1.65104852111e-05	1.82270156861e-05	-8.14955387385e-06	2.06929826264e-05	1.53051035234e-05	6.49410173264e-06	-8.94329284135e-06	-2.27694868215e-05	-4.62886614385e-06	4.36945055993e-06	2.01556732803e-06	3.88515294704e-06	4.26375622961e-06	1.07916808654e-05	1.45133803447e-05	2.24483085925e-05	-1.37121538927e-05	-3.25823500787e-06	-1.75093794543e-05	-1.06406214123e-05	1.09861899433e-05	1.29135102525e-05	1.01240353263e-06	1.06521060826e-05	-2.97098048121e-06	-9.6238705998e-06	1.28466553192e-05	-6.4348978856e-06	-1.31202488267e-05	3.5886593043e-06	2.47392319847e-06	-1.19846253536e-05	1.93352499731e-06	-2.69689737684e-07	-1.03364680592e-05	1.13376294934e-06	7.1813999732e-06	1.31912345757e-05	1.39741434514e-05	9.02008316568e-06	-4.92768955852e-06	-5.46734797757e-06	1.97303244237e-06	1.4380354229e-05	-1.35921780814e-05	1.81047953391e-05	3.8745850584e-06
93901.4164242	-1.0516628291e-05	-7.62348689708e-07	6.62448325493e-06	-1.50504015872e-05	-1.65929805894e-05	-1.66852887083e-06	-1.28625437978e-05	2.46635190378e-06	-1.4243022381e-05	-6.03162421775e-06	9.601243729e-06	-2.98024876146e-05	-8.45748748485e-06	-3.67305197756e-05	-1.54816290095e-05	-2.37618888326e-05	-3.67671332089e-05	-5.89209946697e-05	-6.33580437032e-05	-8.91448398081e-05	-0.000133433508596	-0.000184369116389	-0.000289303860805	-0.000490298409487	-0.000845969470675	-0.0015080205899	-0.00248630954567	-0.00181178440055	0.00174879259819	0.00232816821292	0.00138685340167	0.000773754471401	0.000440176335522	0.000259525073334	0.000186831012239	0.000120585186595	9.6283336774e-05	5.8860476247e-05	3.53662193931e-05	2.67204922224e-05	2.62346574e-05	1.14377712293e-05	1.15148719353e-05	2.38141029061e-05	1.59970365246e-05	1.38219339106e-05	2.37023282486e-05	6.44486039725e-06	1.65791372517e-05	1.19432710722e-05	7.0173696711e-06	-1.50788170466e-05	1.7780937573e-06	-4.46241923418e-06	4.02227724262e-06	-9.76177610386e-06	-9.82680531515e-07	1.02654188354e-06	-5.85206003389e-06	8.55692240781e-06	6.71180408516e-06	2.05067367664e-05	1.36611377083e-05	1.515609173e-06	1.98449168011e-05	5.11821111356e-07	1.02438529269e-05	2.1361861702e-06	-8.38542928921e-06	-1.50448580433e-05	1.57119536977e-06	-7.43035835475e-06	-1.97055680061e-05	-5.57428529957e-07	-8.30222135387e-06	7.2449342557e-06	-3.54043549218e-06	7.08413482108e-06	1.20172870958e-05	4.45879855724e-06	6.49920385585e-06	-3.98405409214e-07	-3.91787387857e-06	-4.80010521338e-06	-1.43471210065e-05	-9.35283669613e-06	-4.47077681003e-06	-1.14630275268e-05	1.19054585271e-05	4.12014573234e-06	-3.20476336673e-06	-1.14202242506e-05	-2.97989728466e-06	-2.97554811765e-06	1.21887821585e-05	-5.4107730314e-07	-1.34610936307e-06	-5.75542518158e-06	-1.11169695893e-05	-3.56893910423e-06	3.23299708421e-06	-1.65120151911e-05	5.54913268142e-06	-2.77510342199e-05	-7.14911712009e-06	-6.6490930455e-07	7.36170268366e-06	1.1735421476e-07	-4.99576280904e-06	-9.1219116398e-06	-1.39558188023e-05	8.91510748474e-06	1.09766764823e-06	-2.10837785906e-07	-6.2033583402e-06	4.88233272824e-06	7.61960544809e-06	-3.91750097366e-06	2.57035504793e-05	-1.78956364161e-05	-4.27807269788e-06	-1.19200912307e-05	-1.64928150103e-07	8.33873753504e-06	-8.17557663757e-06
95492.9658551	1.2024467936e-06	-3.64713983498e-06	-1.25138079333e-05	-2.97734709747e-06	-2.60084823731e-05	-1.10817024714e-05	-1.43084103891e-07	8.10658721232e-06	-3.33174918941e-06	-2.18871420886e-06	-2.31812826106e-05	-2.17014230221e-05	-2.27830699801e-05	-2.7570528339e-05	-1.97047757539e-05	-1.35750966881e-05	-4.16070346761e-05	-5.47142534159e-05	-4.93252794683e-05	-8.36620338215e-05	-0.000104877231676	-0.000154165888129	-0.000263642900896	-0.000407280637008	-0.000679091971149	-0.00121500464541	-0.00210557826118	-0.00252308347921	0.000468700108186	0.00245685791155	0.00173689332833	0.00096828759673	0.000532951002136	0.000315367445692	0.000190805125332	0.000110998358582	8.39416331116e-05	4.53174254833e-05	6.18735570197e-05	3.81595731295e-05	3.26606593301e-05	4.41834244622e-05	6.83745208689e-06	3.23704967708e-05	1.80448861246e-05	1.83676672793e-05	-1.85359891743e-06	9.43481895341e-06	1.46195316099e-05	1.81509681745e-06	-8.14898729387e-06	6.9869174056e-06	-3.87698647345e-06	2.46818988977e-05	8.65091669391e-06	8.38704920934e-06	-7.5612130696e-06	8.04574831097e-06	3.82499004374e-06	-5.23972650312e-06	-4.73482198553e-06	-5.8899925203e-07	5.42093397142e-06	1.53024406093e-05	-5.70600819047e-06	2.00144015269e-05	2.16077564462e-05	1.21830398818e-05	8.27419205499e-06	-6.75971932417e-06	-1.62155051528e-05	1.34492524691e-05	2.44742797106e-06	-1.84875701453e-05	1.09876547662e-05	-1.29293582082e-06	4.35571781473e-06	-3.50112584134e-06	8.77315392019e-06	2.72710938422e-06	-1.08896499976e-05	1.31610329563e-06	8.11897273718e-06	-6.20444324585e-06	-1.58517981298e-05	3.96644059861e-06	3.25000515497e-06	-2.6166551729e-05	-1.53857923226e-05	-9.95222724314e-06	-4.36395910846e-06	7.58290773262e-06	-8.96227447791e-06	4.80732939237e-07	-1.88038209023e-05	7.06562363959e-06	1.86776750739e-05	1.85423220125e-05	3.00234693197e-05	4.74830413291e-06	3.34231704428e-06	6.02646718432e-06	5.44228931807e-06	1.79817144346e-06	5.1318727428e-06	1.5890687511e-05	2.42281572383e-05	1.17536684148e-05	5.73213305822e-06	-1.13113942117e-05	1.66353510063e-05	1.20725299384e-05	1.23640343418e-05	1.58735027831e-05	2.61554293386e-06	1.98748577369e-05	1.9924054585e-06	-3.6958778736e-06	9.34201482812e-06	-6.66096305165e-07	-1.4600020379e-05	1.39030338953e-05	-1.93292693721e-06	-9.25025044369e-06	-8.14582378977e-07
97084.5152861	-2.17350576488e-05	2.38518143662e-06	-1.5368065198e-05	9.93526761999e-06	-1.72360275907e-05	-1.61186644966e-05	-1.44394294279e-05	-1.30387004265e-05	-6.46331984746e-06	-3.90022586069e-06	6.53387332504e-06	-4.1493138185e-05	-2.87277321201e-05	-1.51537075448e-05	-2.1658312386e-05	-2.40858193832e-05	-3.03215688229e-05	-4.25477548969e-05	-6.65635229775e-05	-6.68838708423e-05	-8.94704500527e-05	-0.000141242322438	-0.000214895196473	-0.000336220561544	-0.000541283040566	-0.000948957926935	-0.00170154878998	-0.00257888888747	-0.00105839604	0.0021631564339	0.00207461894851	0.00119052028165	0.000667095754255	0.000381671335088	0.000249203095729	0.000145381789518	9.66070964431e-05	7.38482905631e-05	5.51977444878e-05	3.50168623287e-05	2.9069839307e-05	6.43070184119e-06	3.07529492894e-05	3.5099996625e-05	1.32049918324e-05	3.55712335713e-06	2.17008999881e-05	1.73569147238e-05	1.85843513673e-06	-1.75500011529e-08	1.73366944517e-05	1.73738720273e-05	3.31283913936e-06	9.17130174943e-06	2.78360671431e-06	1.24904781565e-05	1.5642131647e-06	6.70222522194e-07	9.65912390691e-06	-1.86879047627e-05	-4.01444499848e-06	1.93871471326e-05	4.05203480475e-07	6.25086151032e-06	4.2294474626e-06	-1.40980688133e-05	1.11781178911e-05	-1.50428127038e-05	7.91853020525e-06	1.82554392369e-05	1.15683954022e-05	-2.17785611317e-07	1.09975414723e-05	4.67061018927e-06	1.12557345819e-06	-6.91704404047e-07	-1.97674778676e-05	-1.19439359162e-05	1.12884022473e-05	-1.14566796046e-05	-1.37289930298e-05	1.03890451873e-05	-2.42756706687e-06	-7.83578313287e-06	-1.02217059694e-06	6.23206682947e-06	-5.15568097768e-06	3.21173060521e-06	9.9534039852e-06	1.28433636017e-05	6.31446533706e-06	9.82089724731e-07	-7.46387476938e-06	-6.27542535544e-06	-2.09187501816e-05	1.78293221427e-06	-9.37721811193e-06	-1.03614477868e-05	-1.44800489517e-06	1.25054017813e-05	6.72339448024e-06	4.45117577837e-06	7.74987732291e-07	1.0037849973e-05	1.72621897772e-05	-7.06894874332e-06	1.38997813383e-05	-5.0591298274e-06	1.12218447043e-05	4.83946333278e-06	8.16050235541e-06	-5.17092466002e-06	9.03726080668e-06	-9.50884023716e-06	1.3095477451e-05	-1.21227311113e-05	1.67241110914e-06	-6.30481614718e-06	-1.19378562598e-05	1.88357801293e-05	9.95493824302e-06	-1.33401213459e-05	1.51033865397e-05	4.64118739216e-06	9.44623739127e-06
